Date,Day,GridPoint,Row,Col,TimeTaken,TimeSlot,Temperature_C,Humidity_pct,People,WindowsOpen,OutdoorTemp_C,VentilationType,CloudCover,Rainfall,ActiveElectronics,DoorStatus,SunSide,RoomLength_m,RoomWidth_m,CeilingHeight_m,GridSize,WindowWidth_m,WindowHeight_m,WindowCount,ReadingHeight_m,FloorMaterial,WallMaterial
2026-03-07,Saturday,D4,D,4,07:54,Morning,30,82,3,0,29.6,Fan(s) on,Partly Cloudy,No,3,Closed,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-07,Saturday,A1,A,1,12:00,Afternoon,32.3,68,7,7,32.7,Natural only,Partly Cloudy,No,6,Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-07,Saturday,A2,A,2,12:01,Afternoon,32.3,69,7,7,32.7,Natural only,Partly Cloudy,No,6,Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-07,Saturday,A3,A,3,12:02,Afternoon,31.9,69,8,7,32.7,Natural only,Partly Cloudy,No,6,Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-07,Saturday,A4,A,4,12:04,Afternoon,31.9,70,8,7,32.7,Natural only,Partly Cloudy,No,6,Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-07,Saturday,B1,B,1,12:06,Afternoon,31.8,71,8,7,32.7,Natural only,Partly Cloudy,No,6,Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-07,Saturday,B2,B,2,12:07,Afternoon,31.8,70,8,7,32.7,Natural only,Partly Cloudy,No,6,Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-07,Saturday,B3,B,3,12:09,Afternoon,31.8,67,8,7,32.7,Natural only,Partly Cloudy,No,6,Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-07,Saturday,B4,B,4,12:11,Afternoon,31.8,67,7,7,32.7,Natural only,Partly Cloudy,No,6,Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-07,Saturday,C1,C,1,12:13,Afternoon,31.8,70,7,7,32.7,Natural only,Partly Cloudy,No,6,Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-07,Saturday,C2,C,2,12:14,Afternoon,31.6,72,6,7,32.7,Natural only,Partly Cloudy,No,6,Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-07,Saturday,C3,C,3,12:15,Afternoon,31.6,70,7,7,32.7,Natural only,Partly Cloudy,No,6,Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-07,Saturday,C4,C,4,12:17,Afternoon,31.6,71,7,7,32.7,Natural only,Partly Cloudy,No,6,Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-07,Saturday,D1,D,1,12:19,Afternoon,31.8,70,7,7,32.7,Natural only,Partly Cloudy,No,6,Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-07,Saturday,D2,D,2,12:20,Afternoon,31.8,68,7,7,32.7,Natural only,Partly Cloudy,No,6,Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-07,Saturday,D3,D,3,12:21,Afternoon,32,67,7,7,32.7,Natural only,Partly Cloudy,No,6,Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-07,Saturday,D4,D,4,12:23,Afternoon,32,67,7,7,32.7,Natural only,Partly Cloudy,No,6,Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-07,Saturday,A1,A,1,18:00,Evening,30.5,81,2,7,30,Natural only,Clear,No,2,Closed,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-07,Saturday,A2,A,2,18:01,Evening,30.4,80,2,7,30,Natural only,Clear,No,2,Closed,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-07,Saturday,A3,A,3,18:02,Evening,30.5,82,2,7,30,Natural only,Clear,No,2,Closed,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-07,Saturday,A4,A,4,18:04,Evening,30.5,82,2,7,30,Natural only,Clear,No,2,Closed,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-07,Saturday,B1,B,1,18:06,Evening,30.5,81,2,7,30,Natural only,Clear,No,2,Closed,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-07,Saturday,B2,B,2,18:07,Evening,30.6,81,2,7,30,Natural only,Clear,No,2,Closed,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-07,Saturday,B3,B,3,18:09,Evening,30.6,81,2,7,30,Natural only,Clear,No,2,Closed,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-07,Saturday,B4,B,4,18:11,Evening,30.6,82,2,7,30,Natural only,Clear,No,2,Closed,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-07,Saturday,C1,C,1,18:13,Evening,30.5,81,2,7,30,Natural only,Clear,No,2,Closed,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-07,Saturday,C2,C,2,18:14,Evening,30.5,81,2,0,30,Natural only,Clear,No,2,Closed,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-07,Saturday,C3,C,3,18:15,Evening,30.6,81,2,0,30,Natural only,Clear,No,2,Closed,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-07,Saturday,C4,C,4,18:17,Evening,30.6,81,2,0,30,Natural only,Clear,No,2,Closed,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-07,Saturday,D1,D,1,18:19,Evening,30.5,80,2,0,30,Natural only,Clear,No,2,Closed,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-07,Saturday,D2,D,2,18:20,Evening,30.5,80,2,0,30,Natural only,Clear,No,2,Closed,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-07,Saturday,D3,D,3,18:21,Evening,30.5,81,2,0,30,Natural only,Clear,No,2,Closed,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-07,Saturday,D4,D,4,18:23,Evening,30.5,81,2,0,30,Natural only,Clear,No,2,Closed,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-08,Sunday,A1,A,1,07:21,Morning,28.2,81,1,0,27.8,None,Clear,No,1,Closed,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-08,Sunday,A2,A,2,07:22,Morning,28.3,80,1,0,27.8,None,Clear,No,1,Closed,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-08,Sunday,A3,A,3,07:23,Morning,28.3,82,1,0,27.8,None,Clear,No,1,Closed,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-08,Sunday,A4,A,4,07:25,Morning,28.3,82,1,0,27.8,None,Clear,No,1,Closed,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-08,Sunday,B1,B,1,07:26,Morning,28.3,81,1,0,27.8,None,Clear,No,1,Closed,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-08,Sunday,B2,B,2,07:27,Morning,28.3,81,1,0,27.8,None,Clear,No,1,Closed,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-08,Sunday,B3,B,3,07:28,Morning,28.3,81,1,0,27.8,None,Clear,No,1,Closed,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-08,Sunday,B4,B,4,07:29,Morning,28.3,82,1,0,27.8,None,Clear,No,1,Closed,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-08,Sunday,C1,C,1,07:33,Morning,28.3,81,1,0,27.8,None,Clear,No,1,Closed,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-08,Sunday,C2,C,2,07:35,Morning,28.3,81,1,0,27.8,None,Clear,No,1,Closed,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-08,Sunday,C3,C,3,07:37,Morning,28.3,81,1,0,27.8,None,Clear,No,1,Closed,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-08,Sunday,C4,C,4,07:39,Morning,28.3,81,1,0,27.8,None,Clear,No,1,Closed,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-08,Sunday,D1,D,1,07:41,Morning,28.1,82,1,0,27.8,None,Clear,No,1,Closed,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-08,Sunday,D2,D,2,07:42,Morning,28.1,82,1,0,27.8,None,Clear,No,1,Closed,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-08,Sunday,D3,D,3,07:44,Morning,28.1,81,1,0,27.8,None,Clear,No,1,Closed,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-08,Sunday,D4,D,4,07:45,Morning,28.1,81,1,0,27.8,None,Clear,No,1,Closed,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-08,Sunday,A1,A,1,14:19,Afternoon,34.8,60,1,0,34.3,None,Partly Cloudy,No,1,Closed,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-08,Sunday,A2,A,2,14:22,Afternoon,34.8,63,1,0,34.3,None,Partly Cloudy,No,1,Closed,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-08,Sunday,A3,A,3,14:24,Afternoon,34.8,63,1,0,34.3,None,Partly Cloudy,No,1,Closed,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-08,Sunday,A4,A,4,14:25,Afternoon,34.8,64,1,0,34.3,None,Partly Cloudy,No,1,Closed,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-08,Sunday,B1,B,1,14:37,Afternoon,34.8,65,1,0,34.3,None,Partly Cloudy,No,1,Closed,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-08,Sunday,B2,B,2,14:28,Afternoon,34.8,67,1,0,34.3,None,Partly Cloudy,No,1,Closed,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-08,Sunday,B3,B,3,14:29,Afternoon,34.8,63,1,0,34.3,None,Partly Cloudy,No,1,Closed,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-08,Sunday,B4,B,4,14:30,Afternoon,34.8,63,1,0,34.3,None,Partly Cloudy,No,1,Closed,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-08,Sunday,C1,C,1,14:31,Afternoon,34.8,60,1,0,34.3,None,Partly Cloudy,No,1,Closed,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-08,Sunday,C2,C,2,14:32,Afternoon,34.7,59,1,0,34.3,None,Partly Cloudy,No,1,Closed,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-08,Sunday,C3,C,3,14:33,Afternoon,34.7,59,1,0,34.3,None,Partly Cloudy,No,1,Closed,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-08,Sunday,C4,C,4,14:34,Afternoon,34.7,59,1,0,34.3,None,Partly Cloudy,No,1,Closed,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-08,Sunday,D1,D,1,14:35,Afternoon,34.8,59,1,0,34.3,None,Partly Cloudy,No,1,Closed,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-08,Sunday,D2,D,2,14:36,Afternoon,34.8,59,1,0,34.3,None,Partly Cloudy,No,1,Closed,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-08,Sunday,D3,D,3,14:37,Afternoon,34.8,57,1,0,34.3,None,Partly Cloudy,No,1,Closed,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-08,Sunday,D4,D,4,14:38,Afternoon,34.8,57,1,0,34.3,None,Partly Cloudy,No,1,Closed,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-08,Sunday,A1,A,1,18:23,Evening,32.7,68,1,0,32.5,None,Partly Cloudy,No,1,Closed,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-08,Sunday,A2,A,2,18:24,Evening,32.7,69,1,0,32.5,None,Partly Cloudy,No,1,Closed,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-08,Sunday,A3,A,3,18:25,Evening,32.7,69,1,0,32.5,None,Partly Cloudy,No,1,Closed,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-08,Sunday,A4,A,4,18:26,Evening,32.6,69,1,0,32.5,None,Partly Cloudy,No,1,Closed,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-08,Sunday,B1,B,1,18:28,Evening,32.6,69,1,0,32.5,None,Partly Cloudy,No,1,Closed,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-08,Sunday,B2,B,2,18:29,Evening,32.6,69,1,0,32.5,None,Partly Cloudy,No,1,Closed,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-08,Sunday,B3,B,3,18:30,Evening,32.6,69,1,0,32.5,None,Partly Cloudy,No,1,Closed,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-08,Sunday,B4,B,4,18:31,Evening,32.6,69,1,0,32.5,None,Partly Cloudy,No,1,Closed,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-08,Sunday,C1,C,1,18:31,Evening,32.6,70,1,0,32.5,None,Partly Cloudy,No,1,Closed,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-08,Sunday,C2,C,2,18:32,Evening,32.6,70,1,0,32.5,None,Partly Cloudy,No,1,Closed,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-08,Sunday,C3,C,3,18:33,Evening,32.6,70,1,0,32.5,None,Partly Cloudy,No,1,Closed,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-08,Sunday,C4,C,4,18:34,Evening,32.6,70,1,0,32.5,None,Partly Cloudy,No,1,Closed,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-08,Sunday,D1,D,1,18:35,Evening,32.7,70,1,0,32.5,None,Partly Cloudy,No,1,Closed,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-08,Sunday,D2,D,2,18:36,Evening,32.7,70,1,0,32.5,None,Partly Cloudy,No,1,Closed,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-08,Sunday,D3,D,3,18:37,Evening,32.7,70,1,0,32.5,None,Partly Cloudy,No,1,Closed,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-08,Sunday,D4,D,4,18:38,Evening,32.7,70,1,0,32.5,None,Partly Cloudy,No,1,Closed,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-09,Monday,A1,A,1,09:01,Morning,31.5,73,24,6,31.5,Natural only,Partly Cloudy,No,13,Open,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-09,Monday,A2,A,2,09:02,Morning,31.5,69,22,6,31.5,Natural only,Partly Cloudy,No,13,Open,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-09,Monday,A3,A,3,09:03,Morning,31.2,71,24,6,31.5,Natural only,Partly Cloudy,No,13,Open,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-09,Monday,A4,A,4,09:04,Morning,31.2,68,24,6,31.5,Natural only,Partly Cloudy,No,13,Open,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-09,Monday,B1,B,1,09:05,Morning,31,70,24,6,31.5,Natural only,Partly Cloudy,No,13,Open,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-09,Monday,B2,B,2,09:06,Morning,31,73,24,6,31.5,Natural only,Partly Cloudy,No,13,Open,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-09,Monday,B3,B,3,09:08,Morning,30.8,73,20,6,31.5,Natural only,Partly Cloudy,No,13,Open,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-09,Monday,B4,B,4,09:10,Morning,30.8,72,22,6,31.5,Natural only,Partly Cloudy,No,13,Open,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-09,Monday,C1,C,1,09:11,Morning,30.8,71,22,6,31.5,Natural only,Partly Cloudy,No,13,Open,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-09,Monday,C2,C,2,09:12,Morning,30.8,70,22,6,31.5,Natural only,Partly Cloudy,No,13,Open,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-09,Monday,C3,C,3,09:13,Morning,30.8,70,22,6,31.5,Natural only,Partly Cloudy,No,13,Open,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-09,Monday,C4,C,4,09:14,Morning,31,70,22,6,31.5,Natural only,Partly Cloudy,No,13,Open,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-09,Monday,D1,D,1,09:15,Morning,31.5,70,22,6,31.5,Natural only,Partly Cloudy,No,13,Open,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-09,Monday,D2,D,2,09:16,Morning,31.5,70,22,6,31.5,Natural only,Partly Cloudy,No,13,Open,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-09,Monday,D3,D,3,09:17,Morning,31.5,70,22,6,31.5,Natural only,Partly Cloudy,No,13,Open,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-09,Monday,D4,D,4,09:18,Morning,31.6,70,22,6,31.5,Natural only,Partly Cloudy,No,13,Open,Left wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-09,Monday,A1,A,1,13:50,Afternoon,31.8,58,30,0,32.0,Fan(s) on,Partly Cloudy,No,17,Partially Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-09,Monday,A2,A,2,13:51,Afternoon,31.6,57,30,0,32.0,Fan(s) on,Partly Cloudy,No,17,Partially Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-09,Monday,A3,A,3,13:53,Afternoon,31.6,56,26,0,32.0,Fan(s) on,Partly Cloudy,No,17,Partially Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-09,Monday,A4,A,4,13:55,Afternoon,31.9,56,27,0,32.0,Fan(s) on,Partly Cloudy,No,17,Partially Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-09,Monday,B1,B,1,13:57,Afternoon,32.0,59,27,0,32.0,Fan(s) on,Partly Cloudy,No,17,Partially Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-09,Monday,B2,B,2,13:58,Afternoon,31.8,57,27,0,32.0,Fan(s) on,Partly Cloudy,No,17,Partially Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-09,Monday,B3,B,3,14:00,Afternoon,31.8,57,30,0,32.0,Fan(s) on,Partly Cloudy,No,17,Partially Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-09,Monday,B4,B,4,14:01,Afternoon,32.1,56,29,0,32.0,Fan(s) on,Partly Cloudy,No,17,Partially Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-09,Monday,C1,C,1,14:02,Afternoon,32.1,60,30,0,32.0,Fan(s) on,Partly Cloudy,No,17,Partially Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-09,Monday,C2,C,2,14:03,Afternoon,31.9,59,28,0,32.0,Fan(s) on,Partly Cloudy,No,17,Partially Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-09,Monday,C3,C,3,14:05,Afternoon,31.9,58,27,0,32.0,Fan(s) on,Partly Cloudy,No,17,Partially Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-09,Monday,C4,C,4,14:06,Afternoon,32.2,56,27,0,32.0,Fan(s) on,Partly Cloudy,No,17,Partially Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-09,Monday,D1,D,1,14:07,Afternoon,32.3,61,28,0,32.0,Fan(s) on,Partly Cloudy,No,17,Partially Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-09,Monday,D2,D,2,14:08,Afternoon,32.1,58,26,0,32.0,Fan(s) on,Partly Cloudy,No,17,Partially Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-09,Monday,D3,D,3,14:10,Afternoon,32.1,58,30,0,32.0,Fan(s) on,Partly Cloudy,No,17,Partially Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-09,Monday,D4,D,4,14:11,Afternoon,32.4,58,26,0,32.0,Fan(s) on,Partly Cloudy,No,17,Partially Open,Right wall windows,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
2026-03-09,Monday,A1,A,1,17:05,Evening,29.2,71,13,4,29.0,Fan(s) on,Overcast,Light Rain,5,Open,No direct sun,11.3,6.64,2.65,4x4,0.6,1.9,12,1.0,Carpet,Concrete/Block
